Unnamed: 0,geo,time,Search_impression,Display_impression,Video_impression,DemandGen_impression,Search_spend,Display_spend,Video_spend,DemandGen_spend,Conversions,Population,Revenue_Per_Conversion
3868,Rhode Island,2024-08-12,223,508,220,17,$74.72 ,$10.90 ,$3.02 ,$1.39 ,1,1098163,$588 
3869,Rhode Island,2024-08-19,231,65,208,40,$120.22 ,$12.33 ,$3.39 ,$0.43 ,1,1098163,$588 
3870,Rhode Island,2024-08-26,220,149,247,159,$60.11 ,$0.00 ,$3.76 ,$0.26 ,0,1098163,$0 
3871,Rhode Island,2024-09-02,247,179,233,26,$65.81 ,$0.46 ,$3.30 ,$0.28 ,0,1098163,$0 
3872,Rhode Island,2024-09-09,167,194,234,25,$58.81 ,$11.60 ,$3.01 ,$0.06 ,0,1098163,$0 
3873,Rhode Island,2024-09-16,181,870,230,25,$250.34 ,$33.58 ,$4.18 ,$2.67 ,1,1098163,$588 
3874,Rhode Island,2024-09-23,166,"1,098",202,25,$42.14 ,$3.61 ,$3.62 ,$0.21 ,0,1098163,$0 
3875,Rhode Island,2024-09-30,175,"1,294",275,37,$35.63 ,$49.36 ,$4.03 ,$0.31 ,2,1098163,"$1,176 "
3876,Rhode Island,2024-10-07,192,128,191,14,$96.40 ,$2.51 ,$2.57 ,$0.22 ,0,1098163,$0 
3877,Rhode Island,2024-10-14,198,126,159,44,$115.75 ,$18.46 ,$2.51 ,$0.33 ,1,1098163,$588 
3878,Rhode Island,2024-10-21,194,18,620,53,$152.34 ,$0.00 ,$3.15 ,$0.26 ,0,1098163,$0 
3879,Rhode Island,2024-10-28,169,23,123,55,$117.51 ,$0.00 ,$3.78 ,$0.18 ,0,1098163,$0 
3880,Rhode Island,2024-11-04,180,303,131,40,$32.39 ,$5.18 ,$3.74 ,$0.20 ,0,1098163,$0 
3881,Rhode Island,2024-11-11,318,536,118,30,$156.61 ,$1.28 ,$1.67 ,$0.10 ,1,1098163,$588 
3882,Rhode Island,2024-11-18,299,656,456,41,$113.30 ,$4.26 ,$1.93 ,$3.82 ,1,1098163,$588 
3883,Rhode Island,2024-11-25,193,166,282,27,$67.57 ,$0.21 ,$2.71 ,$0.00 ,0,1098163,$0 
3884,Rhode Island,2024-12-02,196,259,332,48,$157.75 ,$0.37 ,$3.40 ,$0.11 ,3,1098163,"$1,764 "
3885,Rhode Island,2024-12-09,188,165,369,44,$81.65 ,$0.14 ,$3.30 ,$0.10 ,2,1098163,"$1,176 "
3886,Rhode Island,2024-12-16,180,292,246,45,$54.61 ,$0.00 ,$2.33 ,$0.14 ,0,1098163,$0 
3887,Rhode Island,2024-12-23,192,23,306,28,$113.74 ,$1.77 ,$2.81 ,$0.04 ,0,1098163,$0 
3888,Rhode Island,2024-12-30,121,87,475,74,$80.45 ,$0.02 ,$2.70 ,$0.12 ,0,1098163,$0 
3889,Rhode Island,2025-01-06,123,201,477,269,$12.31 ,$1.55 ,$3.02 ,$1.20 ,0,1098163,$0 
3890,Rhode Island,2025-01-13,241,227,705,150,$67.21 ,$0.54 ,$3.21 ,$4.69 ,0,1098163,$0 
3891,Rhode Island,2025-01-20,293,181,434,122,$73.01 ,$0.24 ,$3.26 ,$1.43 ,2,1098163,"$1,176 "
3892,Rhode Island,2025-01-27,327,57,417,234,$137.95 ,$0.73 ,$2.61 ,$2.06 ,0,1098163,$0 
3893,Rhode Island,2025-02-03,238,36,148,179,$61.58 ,$0.00 ,$1.33 ,$2.01 ,1,1098163,$588 
3894,Rhode Island,2025-02-10,221,15,100,39,$80.29 ,$5.03 ,$1.31 ,$1.12 ,0,1098163,$0 
3895,Rhode Island,2025-02-17,199,16,69,58,$69.26 ,$4.44 ,$1.35 ,$1.61 ,1,1098163,$588 
3920,San Francisco Bay Area,2024-02-05,"1,060","1,013","11,480",448,$268.01 ,$27.60 ,$118.36 ,$4.51 ,2,7753000,"$1,176 "
3921,San Francisco Bay Area,2024-02-12,"1,373",617,"10,124","1,241",$381.04 ,$14.16 ,$115.24 ,$12.11 ,7,7753000,"$4,116 "
3922,San Francisco Bay Area,2024-02-19,"2,456","5,418","14,410","1,072",$574.00 ,$48.82 ,$133.84 ,$7.77 ,8,7753000,"$4,704 "
3923,San Francisco Bay Area,2024-02-26,"1,083","1,887","5,440",444,$196.41 ,$10.72 ,$61.54 ,$6.56 ,2,7753000,"$1,176 "
3924,San Francisco Bay Area,2024-03-04,"1,186","2,952","6,515",633,$232.93 ,$31.39 ,$52.47 ,$6.64 ,2,7753000,"$1,176 "
3925,San Francisco Bay Area,2024-03-11,"1,610","2,598","10,092","2,176",$347.00 ,$25.23 ,$125.68 ,$9.25 ,5,7753000,"$2,940 "
3926,San Francisco Bay Area,2024-03-18,"1,593","1,791","11,011",278,$440.31 ,$60.82 ,$144.39 ,$10.72 ,10,7753000,"$5,880 "
3946,San Francisco Bay Area,2024-08-12,978,"3,527","4,503",204,$387.87 ,$46.85 ,$72.79 ,$3.27 ,3,7753000,"$1,764 "
3947,San Francisco Bay Area,2024-08-19,870,"1,028","4,536",740,$341.43 ,$26.25 ,$64.90 ,$14.83 ,1,7753000,$588 
3948,San Francisco Bay Area,2024-08-26,"1,017","1,906","4,051","2,585",$355.10 ,$93.31 ,$54.60 ,$17.51 ,1,7753000,$588 
3949,San Francisco Bay Area,2024-09-02,"1,188","3,393","4,538",675,$563.43 ,$63.47 ,$59.31 ,$14.70 ,4,7753000,"$2,352 "
3950,San Francisco Bay Area,2024-09-09,992,"4,078","3,719",299,$491.76 ,$49.04 ,$52.16 ,$17.10 ,2,7753000,"$1,176 "
3951,San Francisco Bay Area,2024-09-16,832,"15,232","3,533",532,$347.68 ,$108.58 ,$46.29 ,$17.03 ,6,7753000,"$3,528 "
3952,San Francisco Bay Area,2024-09-23,951,"16,243","3,073",335,$264.24 ,$56.05 ,$39.33 ,$3.86 ,2,7753000,"$1,176 "
3953,San Francisco Bay Area,2024-09-30,"1,169","20,725","3,226",441,$351.73 ,$68.93 ,$36.56 ,$7.57 ,1,7753000,$588 
3954,San Francisco Bay Area,2024-10-07,"1,298","2,607","2,710",283,$509.12 ,$103.00 ,$39.15 ,$5.50 ,9,7753000,"$5,292 "
3955,San Francisco Bay Area,2024-10-14,"1,259","2,351","1,939",369,$636.34 ,$94.40 ,$30.82 ,$4.16 ,2,7753000,"$1,176 "
3956,San Francisco Bay Area,2024-10-21,"1,109",444,"2,496",376,$682.95 ,$7.29 ,$28.17 ,$7.99 ,0,7753000,$0 
3957,San Francisco Bay Area,2024-10-28,986,867,"1,820",532,$404.99 ,$63.52 ,$34.58 ,$6.32 ,1,7753000,$588 
3958,San Francisco Bay Area,2024-11-04,"1,471","7,977","2,445",551,$531.99 ,$321.88 ,$40.23 ,$9.30 ,5,7753000,"$2,940 "
3959,San Francisco Bay Area,2024-11-11,"1,831","17,090","1,813",321,$508.22 ,$335.69 ,$41.14 ,$8.62 ,5,7753000,"$2,940 "
3960,San Francisco Bay Area,2024-11-18,"1,505","20,024","5,646",398,$497.51 ,$201.66 ,$44.74 ,$6.69 ,0.89,7753000,$523 
3961,San Francisco Bay Area,2024-11-25,"1,243","5,025","4,611",368,$511.90 ,$262.71 ,$50.92 ,$8.41 ,0.11,7753000,$65 
3962,San Francisco Bay Area,2024-12-02,"1,281","9,254","5,779",849,$622.25 ,$188.19 ,$56.51 ,$9.89 ,4,7753000,"$2,352 "
3963,San Francisco Bay Area,2024-12-09,"1,615","5,909","5,440",599,"$1,038.30 ",$67.03 ,$56.02 ,$12.87 ,7,7753000,"$4,116 "
3964,San Francisco Bay Area,2024-12-16,"1,853","5,086","3,140",150,"$1,029.18 ",$106.12 ,$47.82 ,$6.57 ,6,7753000,"$3,528 "
3965,San Francisco Bay Area,2024-12-23,"1,749","1,045","3,739",182,$787.48 ,$59.56 ,$48.58 ,$3.96 ,1,7753000,$588 
3966,San Francisco Bay Area,2024-12-30,"1,149","2,112","9,518",941,$450.88 ,$14.88 ,$47.50 ,$22.77 ,0,7753000,$0 
3967,San Francisco Bay Area,2025-01-06,865,"5,250","14,520","5,263",$173.04 ,$33.21 ,$65.43 ,$18.18 ,1,7753000,$588 
3968,San Francisco Bay Area,2025-01-13,"1,958","6,884","16,875","2,538",$467.22 ,$35.53 ,$74.02 ,$31.86 ,3,7753000,"$1,764 "
3969,San Francisco Bay Area,2025-01-20,"3,226","6,111","11,199","2,153","$1,038.86 ",$47.95 ,$59.43 ,$34.32 ,5,7753000,"$2,940 "
3970,San Francisco Bay Area,2025-01-27,"2,141","2,538","13,536","3,241",$591.55 ,$30.42 ,$58.83 ,$43.67 ,3,7753000,"$1,764 "
3971,San Francisco Bay Area,2025-02-03,758,"1,474","4,573","2,116",$209.27 ,$32.33 ,$39.15 ,$26.69 ,5,7753000,"$2,940 "
3972,San Francisco Bay Area,2025-02-10,699,681,"1,567",768,$181.73 ,$24.27 ,$24.65 ,$24.81 ,2,7753000,"$1,176 "
3973,San Francisco Bay Area,2025-02-17,685,254,"1,400",827,$164.10 ,$10.12 ,$24.09 ,$27.68 ,1,7753000,$588 
4021,Silicon Valley,2024-02-05,286,250,"3,209",149,$64.52 ,$2.11 ,$32.59 ,$2.02 ,3,3137600,"$1,764 "
4022,Silicon Valley,2024-02-12,435,158,"3,140",399,$91.66 ,$0.90 ,$34.90 ,$4.45 ,0,3137600,$0 
4023,Silicon Valley,2024-02-19,715,804,"4,049",220,$127.14 ,$8.47 ,$40.47 ,$4.29 ,1,3137600,$588 
4024,Silicon Valley,2024-02-26,408,393,"1,390",141,$80.13 ,$3.69 ,$15.27 ,$1.19 ,2,3137600,"$1,176 "
4025,Silicon Valley,2024-03-04,331,428,"1,499",235,$38.72 ,$1.00 ,$13.49 ,$1.24 ,2,3137600,"$1,176 "
4026,Silicon Valley,2024-03-11,433,350,"2,526","1,055",$73.50 ,$1.83 ,$34.95 ,$8.23 ,1,3137600,$588 
4027,Silicon Valley,2024-03-18,481,370,"2,513",129,$138.46 ,$26.98 ,$32.20 ,$0.27 ,3,3137600,"$1,764 "
4047,Silicon Valley,2024-08-12,234,"1,369","1,261",42,$45.06 ,$90.03 ,$20.04 ,$0.49 ,3,3137600,"$1,764 "
4048,Silicon Valley,2024-08-19,211,552,"1,400",281,$76.22 ,$0.07 ,$18.30 ,$4.22 ,0,3137600,$0 
4049,Silicon Valley,2024-08-26,296,613,"1,252","1,021",$102.00 ,$38.55 ,$15.30 ,$3.31 ,0,3137600,$0 
4050,Silicon Valley,2024-09-02,361,931,"1,315",241,$126.92 ,$5.29 ,$16.56 ,$4.18 ,0,3137600,$0 
4051,Silicon Valley,2024-09-09,295,"2,403","1,099",84,$119.16 ,$17.65 ,$15.39 ,$0.54 ,1,3137600,$588 
4052,Silicon Valley,2024-09-16,251,"4,330",999,213,$118.07 ,$36.10 ,$13.70 ,$2.14 ,3,3137600,"$1,764 "
4053,Silicon Valley,2024-09-23,293,"5,373",859,134,$56.61 ,$19.98 ,$10.35 ,$1.00 ,1,3137600,$588 
4054,Silicon Valley,2024-09-30,333,"6,323",953,109,$132.94 ,$20.23 ,$11.87 ,$1.75 ,1,3137600,$588 
4055,Silicon Valley,2024-10-07,366,826,771,80,$65.10 ,$6.98 ,$10.31 ,$1.51 ,0,3137600,$0 
4056,Silicon Valley,2024-10-14,394,834,529,148,$145.90 ,$8.66 ,$11.81 ,$0.92 ,0,3137600,$0 
4057,Silicon Valley,2024-10-21,336,72,685,117,$186.79 ,$0.01 ,$8.81 ,$1.25 ,0,3137600,$0 
4058,Silicon Valley,2024-10-28,317,296,519,178,$63.66 ,$0.21 ,$8.58 ,$0.39 ,0,3137600,$0 
4059,Silicon Valley,2024-11-04,387,"2,147",621,176,$98.81 ,$35.24 ,$12.60 ,$1.77 ,1,3137600,$588 
4060,Silicon Valley,2024-11-11,493,"2,933",569,131,$211.25 ,$15.77 ,$13.85 ,$4.79 ,2,3137600,"$1,176 "
4061,Silicon Valley,2024-11-18,427,"7,432","1,717",107,$91.64 ,$34.11 ,$11.94 ,$0.84 ,0,3137600,$0 
4062,Silicon Valley,2024-11-25,339,"1,887","1,380",129,$77.86 ,$20.98 ,$15.86 ,$2.35 ,0,3137600,$0 
4063,Silicon Valley,2024-12-02,373,"3,710","1,514",292,$133.49 ,$18.68 ,$13.67 ,$5.09 ,0,3137600,$0 
4064,Silicon Valley,2024-12-09,505,"2,293","1,387",198,$147.38 ,$22.36 ,$14.30 ,$1.58 ,1,3137600,$588 
4065,Silicon Valley,2024-12-16,490,"1,621",963,45,$237.11 ,$11.06 ,$15.99 ,$2.11 ,2,3137600,"$1,176 "
4066,Silicon Valley,2024-12-23,399,316,"1,115",53,$144.69 ,$10.86 ,$19.03 ,$3.75 ,0,3137600,$0 
4067,Silicon Valley,2024-12-30,267,723,"2,385",291,$63.68 ,$3.67 ,$16.22 ,$0.93 ,0,3137600,$0 
4068,Silicon Valley,2025-01-06,229,"1,843","4,186","2,062",$57.71 ,$7.68 ,$19.25 ,$9.28 ,1,3137600,$588 
4069,Silicon Valley,2025-01-13,519,"2,385","3,933",874,$94.23 ,$13.83 ,$17.70 ,$4.48 ,1,3137600,$588 
4070,Silicon Valley,2025-01-20,733,"2,261","2,414",615,$254.97 ,$14.99 ,$13.69 ,$6.34 ,0,3137600,$0 
4071,Silicon Valley,2025-01-27,571,914,"2,828","1,072",$164.35 ,$2.99 ,$16.02 ,$10.06 ,0,3137600,$0 
4072,Silicon Valley,2025-02-03,155,481,"1,050",676,$61.63 ,$4.80 ,$8.70 ,$9.13 ,1,3137600,$588 
4073,Silicon Valley,2025-02-10,171,219,459,249,$32.74 ,$3.69 ,$11.91 ,$12.90 ,0,3137600,$0 
4074,Silicon Valley,2025-02-17,157,106,423,268,$33.59 ,$8.46 ,$10.13 ,$7.50 ,0,3137600,$0 
4143,South Carolina,2024-02-05,505,236,"4,998",227,$242.33 ,$3.80 ,$49.19 ,$1.81 ,5,5190705,"$2,940 "
4144,South Carolina,2024-02-12,698,314,"3,036",681,$143.92 ,$1.75 ,$36.94 ,$7.97 ,1,5190705,$588 
4145,South Carolina,2024-02-19,"1,069","2,206","3,823",566,$215.33 ,$27.91 ,$38.06 ,$4.60 ,6,5190705,"$3,528 "
4146,South Carolina,2024-02-26,466,"1,100","2,005",236,$135.76 ,$107.05 ,$22.30 ,$2.65 ,3,5190705,"$1,764 "
4147,South Carolina,2024-03-04,"1,078","1,512","3,076",448,$377.97 ,$14.99 ,$27.81 ,$6.29 ,10,5190705,"$5,880 "
4148,South Carolina,2024-03-11,887,"1,976","3,381",784,$327.85 ,$44.86 ,$36.87 ,$13.03 ,7,5190705,"$4,116 "
4149,South Carolina,2024-03-18,757,"2,153","2,629",206,$441.49 ,$122.53 ,$29.60 ,$0.66 ,6,5190705,"$3,528 "
4169,South Carolina,2024-08-12,"1,486",836,839,77,$423.08 ,$15.73 ,$12.71 ,$0.39 ,2.5,5190705,"$1,470 "
4170,South Carolina,2024-08-19,"1,302",300,938,169,$556.55 ,$40.77 ,$15.73 ,$4.39 ,7,5190705,"$4,116 "
4171,South Carolina,2024-08-26,"1,398",792,938,670,$578.10 ,$33.60 ,$15.20 ,$4.02 ,6,5190705,"$3,528 "
4172,South Carolina,2024-09-02,"1,470",866,959,185,$615.65 ,$26.67 ,$15.66 ,$4.37 ,2,5190705,"$1,176 "
4173,South Carolina,2024-09-09,"1,074","1,467","1,147",89,$388.61 ,$51.73 ,$21.76 ,$0.37 ,3,5190705,"$1,764 "
4174,South Carolina,2024-09-16,"1,021","3,255","1,256",219,$435.22 ,$39.20 ,$28.42 ,$2.45 ,2,5190705,"$1,176 "
4175,South Carolina,2024-09-23,920,"4,931","1,197",152,$323.82 ,$37.64 ,$23.51 ,$1.56 ,0,5190705,$0 
4176,South Carolina,2024-09-30,874,"4,654","1,281",330,$331.33 ,$25.23 ,$22.87 ,$4.87 ,4,5190705,"$2,352 "
4177,South Carolina,2024-10-07,942,559,"1,125",139,$333.61 ,$30.10 ,$21.84 ,$3.78 ,1,5190705,$588 
4178,South Carolina,2024-10-14,"1,035","1,474","1,050",241,$542.30 ,$22.75 ,$27.25 ,$4.10 ,1,5190705,$588 
4179,South Carolina,2024-10-21,983,117,"4,053",321,$662.12 ,$20.10 ,$23.26 ,$3.90 ,1,5190705,$588 
4180,South Carolina,2024-10-28,917,149,590,229,$697.45 ,$0.30 ,$17.80 ,$4.17 ,5,5190705,"$2,940 "
4181,South Carolina,2024-11-04,"1,317","1,285",666,233,$486.35 ,$38.96 ,$22.47 ,$2.41 ,4,5190705,"$2,352 "
4182,South Carolina,2024-11-11,"1,792","2,370",538,149,$737.94 ,$20.05 ,$17.91 ,$4.76 ,8,5190705,"$4,704 "
4183,South Carolina,2024-11-18,"1,395","3,033","3,688",187,$600.97 ,$15.13 ,$16.90 ,$6.67 ,3,5190705,"$1,764 "
4184,South Carolina,2024-11-25,"1,116",903,"2,034",103,$675.53 ,$21.45 ,$24.27 ,$5.36 ,3,5190705,"$1,764 "
4185,South Carolina,2024-12-02,"1,072","1,712","1,448",230,$717.79 ,$12.57 ,$19.44 ,$0.66 ,2,5190705,"$1,176 "
4186,South Carolina,2024-12-09,"1,159","1,273","1,564",171,$740.31 ,$15.30 ,$21.85 ,$2.84 ,9,5190705,"$5,292 "
4187,South Carolina,2024-12-16,"1,094","1,235",978,133,$654.90 ,$6.34 ,$23.90 ,$5.27 ,7,5190705,"$4,116 "
4188,South Carolina,2024-12-23,"1,159",123,"1,230",114,$539.05 ,$0.00 ,$21.97 ,$16.64 ,1,5190705,$588 
4189,South Carolina,2024-12-30,864,434,"2,110",377,$320.34 ,$0.24 ,$20.79 ,$11.67 ,1,5190705,$588 
4190,South Carolina,2025-01-06,752,"1,239","2,319","1,133",$194.62 ,$2.65 ,$18.74 ,$11.75 ,1,5190705,$588 
4191,South Carolina,2025-01-13,"1,488","1,318","2,780",719,$799.73 ,$4.61 ,$13.78 ,$20.02 ,8,5190705,"$4,704 "
4192,South Carolina,2025-01-20,"1,908","1,160","1,766",835,$838.19 ,$13.26 ,$17.28 ,$25.80 ,15,5190705,"$8,820 "
4193,South Carolina,2025-01-27,"1,907",629,"1,241","1,156",$920.53 ,$5.72 ,$17.37 ,$27.80 ,6,5190705,"$3,528 "
4194,South Carolina,2025-02-03,"1,423",312,596,"1,132",$543.22 ,$10.42 ,$12.01 ,$14.00 ,1,5190705,$588 
4195,South Carolina,2025-02-10,"1,481",129,368,283,$788.87 ,$4.60 ,$10.45 ,$16.04 ,7,5190705,"$4,116 "
4196,South Carolina,2025-02-17,"1,181",48,324,273,$579.13 ,$6.36 ,$6.23 ,$9.93 ,10,5190705,"$5,880 "
4341,Tennessee,2024-02-05,944,"1,370","6,523",294,$285.58 ,$20.37 ,$61.80 ,$2.50 ,6,6975218,"$3,528 "
4342,Tennessee,2024-02-12,"1,748",753,"4,220",769,$380.95 ,$7.91 ,$48.60 ,$11.33 ,7,6975218,"$4,116 "
4343,Tennessee,2024-02-19,"2,859","11,410","5,623",591,$554.34 ,$63.07 ,$47.32 ,$4.98 ,9,6975218,"$5,292 "
4344,Tennessee,2024-02-26,957,"2,985","2,735",327,$282.09 ,$46.44 ,$30.20 ,$2.54 ,4,6975218,"$2,352 "
4345,Tennessee,2024-03-04,595,"2,636","4,377",518,$215.67 ,$26.29 ,$37.89 ,$5.11 ,2,6975218,"$1,176 "
4346,Tennessee,2024-03-11,960,"2,157","4,342",914,$354.59 ,$48.43 ,$43.95 ,$11.20 ,4,6975218,"$2,352 "
4347,Tennessee,2024-03-18,964,"1,810","4,003",246,$356.06 ,$27.12 ,$37.04 ,$1.49 ,8,6975218,"$4,704 "
4367,Tennessee,2024-08-12,"1,463","1,328","1,122",156,$422.21 ,$15.94 ,$16.13 ,$1.05 ,2,6975218,"$1,176 "
4368,Tennessee,2024-08-19,"1,305",291,"1,280",167,$490.57 ,$62.32 ,$18.80 ,$3.94 ,2,6975218,"$1,176 "
4369,Tennessee,2024-08-26,"1,495",518,"1,189",867,$537.86 ,$15.57 ,$18.64 ,$3.43 ,5,6975218,"$2,940 "
4370,Tennessee,2024-09-02,"1,579","1,137","1,392",148,$717.77 ,$37.46 ,$26.86 ,$3.78 ,4.5,6975218,"$2,646 "
4371,Tennessee,2024-09-09,"1,189",820,"1,492",98,$730.16 ,$22.14 ,$28.30 ,$2.35 ,7,6975218,"$4,116 "
4372,Tennessee,2024-09-16,"1,080","3,008","1,441",227,$440.81 ,$36.18 ,$30.75 ,$3.02 ,3,6975218,"$1,764 "
4373,Tennessee,2024-09-23,"1,213","4,683","1,543",181,$404.18 ,$21.19 ,$28.17 ,$2.35 ,3,6975218,"$1,764 "
4374,Tennessee,2024-09-30,"1,044","5,231","1,651",367,$386.60 ,$19.99 ,$32.02 ,$5.99 ,4,6975218,"$2,352 "
4375,Tennessee,2024-10-07,"1,117",529,"1,490",203,$343.73 ,$102.54 ,$27.67 ,$4.58 ,1,6975218,$588 
4376,Tennessee,2024-10-14,"1,074",466,"1,668",269,$483.07 ,$18.35 ,$27.23 ,$5.05 ,4,6975218,"$2,352 "
4377,Tennessee,2024-10-21,"1,052",84,"8,297",434,$687.32 ,$0.54 ,$29.97 ,$5.24 ,2,6975218,"$1,176 "
4378,Tennessee,2024-10-28,990,174,944,311,$480.98 ,$0.00 ,$23.85 ,$2.07 ,1,6975218,$588 
4379,Tennessee,2024-11-04,"1,412","1,573","1,014",256,$713.00 ,$92.68 ,$23.17 ,$8.24 ,7,6975218,"$4,116 "
4380,Tennessee,2024-11-11,"1,936","2,435",895,191,$868.41 ,$82.98 ,$19.08 ,$3.78 ,1,6975218,$588 
4381,Tennessee,2024-11-18,"1,593","2,828","5,262",182,$733.77 ,$96.75 ,$30.26 ,$8.89 ,5,6975218,"$2,940 "
4382,Tennessee,2024-11-25,"1,282","1,008","2,953",151,$691.52 ,$49.08 ,$22.74 ,$4.33 ,0,6975218,$0 
4383,Tennessee,2024-12-02,"1,254","1,735","2,203",330,$805.20 ,$53.65 ,$20.01 ,$4.46 ,3,6975218,"$1,764 "
4384,Tennessee,2024-12-09,"1,450","1,017","2,130",202,$813.43 ,$26.73 ,$17.13 ,$8.89 ,10,6975218,"$5,880 "
4385,Tennessee,2024-12-16,"1,341","1,066","1,243",93,$611.77 ,$24.84 ,$21.13 ,$7.17 ,4,6975218,"$2,352 "
4386,Tennessee,2024-12-23,"1,262",150,"1,531",104,$563.79 ,$32.29 ,$15.48 ,$5.57 ,0,6975218,$0 
4387,Tennessee,2024-12-30,877,318,"2,867",337,$350.97 ,$6.91 ,$16.37 ,$1.57 ,0,6975218,$0 
4388,Tennessee,2025-01-06,783,936,"3,590","1,453",$176.12 ,$1.97 ,$17.55 ,$8.60 ,2,6975218,"$1,176 "
4389,Tennessee,2025-01-13,"1,717","1,294","4,197",803,$627.08 ,$13.79 ,$19.96 ,$13.17 ,8,6975218,"$4,704 "
4390,Tennessee,2025-01-20,"2,191","1,204","2,468",973,$878.53 ,$13.73 ,$19.56 ,$13.76 ,9,6975218,"$5,292 "
4391,Tennessee,2025-01-27,"2,220",612,"1,947","1,511",$889.21 ,$23.16 ,$14.50 ,$15.85 ,8,6975218,"$4,704 "
4392,Tennessee,2025-02-03,"1,580",301,825,"1,522",$716.54 ,$5.93 ,$14.69 ,$15.94 ,7,6975218,"$4,116 "
4393,Tennessee,2025-02-10,"1,678",140,585,437,$595.81 ,$21.55 ,$13.28 ,$20.16 ,6,6975218,"$3,528 "
4394,Tennessee,2025-02-17,"1,329",110,521,423,$619.74 ,$6.35 ,$11.54 ,$17.15 ,5,6975218,"$2,940 "
4414,Texas,2024-02-05,"13,730","3,339","31,318","1,477","$1,408.19 ",$115.49 ,$292.18 ,$19.51 ,26,29527941,"$15,288 "
4415,Texas,2024-02-12,"25,726","1,689","21,978","3,256","$1,637.76 ",$91.43 ,$245.75 ,$30.74 ,33.99,29527941,"$19,986 "
4416,Texas,2024-02-19,"29,417","15,044","28,676","3,131","$1,677.61 ",$199.17 ,$261.00 ,$36.42 ,19,29527941,"$11,172 "
4417,Texas,2024-02-26,"22,524","6,265","13,570","1,782","$1,066.01 ",$348.00 ,$153.74 ,$23.42 ,14,29527941,"$8,232 "
4418,Texas,2024-03-04,"18,402","11,782","19,482","1,729","$1,127.31 ",$97.60 ,$145.00 ,$21.13 ,15,29527941,"$8,820 "
4419,Texas,2024-03-11,"24,770","8,246","22,810","5,882","$2,111.82 ",$236.91 ,$247.31 ,$53.70 ,31,29527941,"$18,228 "
4420,Texas,2024-03-18,"36,671","8,700","22,427","1,347","$2,174.00 ",$210.15 ,$209.43 ,$20.94 ,36,29527941,"$21,168 "
4440,Texas,2024-08-12,"6,143","5,194","10,895",827,"$1,760.43 ",$191.91 ,$153.83 ,$12.06 ,16,29527941,"$9,408 "
4441,Texas,2024-08-19,"5,472","1,228","10,479","1,092","$2,391.36 ",$133.25 ,$145.93 ,$27.60 ,20,29527941,"$11,760 "
4442,Texas,2024-08-26,"6,095","2,562","10,649","5,115","$2,538.30 ",$110.92 ,$154.23 ,$28.64 ,15,29527941,"$8,820 "
4443,Texas,2024-09-02,"6,996","3,389","11,988","1,127","$2,487.31 ",$121.88 ,$175.18 ,$18.88 ,12,29527941,"$7,056 "
4444,Texas,2024-09-09,"5,116","4,033","10,933",588,"$1,961.72 ",$137.51 ,$166.13 ,$10.81 ,15,29527941,"$8,820 "
4445,Texas,2024-09-16,"4,862","18,498","10,286","1,578","$1,968.56 ",$147.23 ,$168.31 ,$26.31 ,16,29527941,"$9,408 "
4446,Texas,2024-09-23,"5,181","25,448","9,495","1,211","$1,559.99 ",$111.08 ,$139.17 ,$16.97 ,11,29527941,"$6,468 "
4447,Texas,2024-09-30,"5,246","35,798","11,399","1,980","$1,937.95 ",$163.75 ,$145.02 ,$44.64 ,9,29527941,"$5,292 "
4448,Texas,2024-10-07,"5,420","2,373","9,995","1,165","$1,515.06 ",$147.10 ,$155.88 ,$43.38 ,5,29527941,"$2,940 "
4449,Texas,2024-10-14,"5,189","2,716","8,128","1,785","$2,137.95 ",$173.59 ,$138.36 ,$36.38 ,9,29527941,"$5,292 "
4450,Texas,2024-10-21,"4,614",307,"26,641","2,990","$2,416.20 ",$47.18 ,$138.38 ,$45.35 ,11,29527941,"$6,468 "
4451,Texas,2024-10-28,"4,774",545,"4,919","1,513","$2,902.56 ",$1.25 ,$130.80 ,$32.72 ,21,29527941,"$12,348 "
4452,Texas,2024-11-04,"6,289","5,647","6,525","1,477","$3,043.71 ",$176.47 ,$175.29 ,$42.04 ,17,29527941,"$9,996 "
4453,Texas,2024-11-11,"8,684","13,551","5,831","1,052","$3,091.10 ",$195.58 ,$178.62 ,$29.32 ,20,29527941,"$11,760 "
4454,Texas,2024-11-18,"7,447","16,977","28,361","1,047","$2,389.68 ",$187.79 ,$155.97 ,$11.14 ,11,29527941,"$6,468 "
4455,Texas,2024-11-25,"5,672","4,275","15,833",964,"$2,315.07 ",$336.96 ,$161.04 ,$26.75 ,3,29527941,"$1,764 "
4456,Texas,2024-12-02,"5,714","9,256","13,627","1,839","$2,941.27 ",$184.04 ,$157.80 ,$21.20 ,15,29527941,"$8,820 "
4457,Texas,2024-12-09,"7,152","6,328","13,113","1,325","$3,893.45 ",$123.70 ,$167.57 ,$27.84 ,19,29527941,"$11,172 "
4458,Texas,2024-12-16,"8,009","4,535","8,744",452,"$4,084.74 ",$68.71 ,$166.19 ,$33.42 ,26,29527941,"$15,288 "
4459,Texas,2024-12-23,"8,409",766,"10,751",498,"$3,836.53 ",$62.25 ,$142.54 ,$23.30 ,6,29527941,"$3,528 "
4460,Texas,2024-12-30,"5,110","1,571","20,130","2,107","$1,710.79 ",$3.26 ,$136.07 ,$43.21 ,0,29527941,$0 
